champion,role,duo_champion,duo_role,winrate,matches
Tahm Kench,SUPPORT,Shaco,JUNGLE,60.61,33
Neeko,SUPPORT,Shaco,JUNGLE,59.43,106
Soraka,SUPPORT,Shaco,JUNGLE,59.4,133
Elise,SUPPORT,Shaco,JUNGLE,58.33,48
Sona,SUPPORT,Shaco,JUNGLE,57.14,245
Rell,SUPPORT,Shaco,JUNGLE,55.56,144
Nami,SUPPORT,Shaco,JUNGLE,54.4,443
Karma,SUPPORT,Shaco,JUNGLE,54.19,310
Seraphine,SUPPORT,Shaco,JUNGLE,54.1,61
Blitzcrank,SUPPORT,Shaco,JUNGLE,53.57,140
Alistar,SUPPORT,Shaco,JUNGLE,53.49,172
Rakan,SUPPORT,Shaco,JUNGLE,53.3,182
Zilean,SUPPORT,Shaco,JUNGLE,53.13,64
Thresh,SUPPORT,Shaco,JUNGLE,53.01,332
Leona,SUPPORT,Shaco,JUNGLE,51.59,157
Braum,SUPPORT,Shaco,JUNGLE,51.43,315
Lulu,SUPPORT,Shaco,JUNGLE,51.26,318
Nautilus,SUPPORT,Shaco,JUNGLE,51.07,327
Poppy,SUPPORT,Shaco,JUNGLE,50.94,53
Lux,SUPPORT,Shaco,JUNGLE,50.0,54
Taric,SUPPORT,Shaco,JUNGLE,50.0,62
Zyra,JUNGLE,Shen,TOP,66.67,45
Zac,JUNGLE,Shen,TOP,65.45,110
Nocturne,JUNGLE,Shen,TOP,60.47,86
Hecarim,JUNGLE,Shen,TOP,60.29,136
Kindred,JUNGLE,Shen,TOP,59.74,77
Rek'Sai,JUNGLE,Shen,TOP,58.97,117
Dr. Mundo,JUNGLE,Shen,TOP,58.33,84
Rengar,JUNGLE,Shen,TOP,56.65,173
Lee Sin,JUNGLE,Shen,TOP,56.1,385
Shaco,JUNGLE,Shen,TOP,55.67,97
Fiddlesticks,JUNGLE,Shen,TOP,55.56,72
Talon,JUNGLE,Shen,TOP,55.42,166
Wukong,JUNGLE,Shen,TOP,55.17,58
Master Yi,JUNGLE,Shen,TOP,54.89,133
Diana,JUNGLE,Shen,TOP,54.22,308
Bel'Veth,JUNGLE,Shen,TOP,53.7,54
Qiyana,JUNGLE,Shen,TOP,53.61,166
Volibear,JUNGLE,Shen,TOP,53.0,100
Sylas,JUNGLE,Shen,TOP,52.63,114
Nidalee,JUNGLE,Shen,TOP,52.53,99
Ekko,JUNGLE,Shen,TOP,51.75,286
Jarvan IV,JUNGLE,Shen,TOP,51.67,209
Vi,JUNGLE,Shen,TOP,51.32,76
Xin Zhao,JUNGLE,Shen,TOP,51.25,80
Nunu & Willump,JUNGLE,Shen,TOP,50.54,93
Morgana,SUPPORT,Shyvana,JUNGLE,83.33,6
Elise,SUPPORT,Shyvana,JUNGLE,80.0,5
Neeko,SUPPORT,Shyvana,JUNGLE,66.67,12
Zilean,SUPPORT,Shyvana,JUNGLE,66.67,9
Alistar,SUPPORT,Shyvana,JUNGLE,58.33,24
Blitzcrank,SUPPORT,Shyvana,JUNGLE,57.89,19
Rakan,SUPPORT,Shyvana,JUNGLE,55.56,9
Rell,SUPPORT,Shyvana,JUNGLE,55.56,18
Pyke,SUPPORT,Shyvana,JUNGLE,52.94,17
Milio,SUPPORT,Shyvana,JUNGLE,50.0,20
Sona,SUPPORT,Shyvana,JUNGLE,50.0,32
Taric,SUPPORT,Shyvana,JUNGLE,50.0,12
Evelynn,JUNGLE,Singed,TOP,66.67,36
Fiddlesticks,JUNGLE,Singed,TOP,66.0,50
Nidalee,JUNGLE,Singed,TOP,61.29,62
Vi,JUNGLE,Singed,TOP,61.18,85
Rammus,JUNGLE,Singed,TOP,60.61,33
Kayn,JUNGLE,Singed,TOP,58.82,85
Shaco,JUNGLE,Singed,TOP,58.21,67
Rek'Sai,JUNGLE,Singed,TOP,57.55,106
Master Yi,JUNGLE,Singed,TOP,55.95,84
Ivern,JUNGLE,Singed,TOP,55.32,47
Diana,JUNGLE,Singed,TOP,54.74,190
Jarvan IV,JUNGLE,Singed,TOP,53.89,193
Graves,JUNGLE,Singed,TOP,52.38,105
Dr. Mundo,JUNGLE,Singed,TOP,52.24,67
Lee Sin,JUNGLE,Singed,TOP,52.19,389
Rengar,JUNGLE,Singed,TOP,51.85,162
Qiyana,JUNGLE,Singed,TOP,51.72,116
Talon,JUNGLE,Singed,TOP,51.67,120
Naafiri,JUNGLE,Singed,TOP,51.16,43
Kindred,JUNGLE,Singed,TOP,50.91,55
Kha'Zix,JUNGLE,Singed,TOP,50.38,266
Briar,JUNGLE,Singed,TOP,50.0,34
Lillia,JUNGLE,Singed,TOP,50.0,34
Udyr,JUNGLE,Singed,TOP,50.0,42
Volibear,JUNGLE,Singed,TOP,50.0,88
Volibear,JUNGLE,Sion,TOP,55.12,127
Rengar,JUNGLE,Sion,TOP,54.79,188
Zyra,JUNGLE,Sion,TOP,53.33,75
Nunu & Willump,JUNGLE,Sion,TOP,53.21,109
Karthus,JUNGLE,Sion,TOP,52.83,106
Evelynn,JUNGLE,Sion,TOP,52.5,80
Shaco,JUNGLE,Sion,TOP,52.0,125
Elise,JUNGLE,Sion,TOP,51.89,106
Diana,JUNGLE,Sion,TOP,51.18,422
Talon,JUNGLE,Sion,TOP,50.5,202
Zed,JUNGLE,Sion,TOP,50.26,189
Lillia,JUNGLE,Sion,TOP,50.0,76
Poppy,SUPPORT,Skarner,JUNGLE,77.78,9
Zyra,SUPPORT,Skarner,JUNGLE,75.0,8
Neeko,SUPPORT,Skarner,JUNGLE,69.57,23
Seraphine,SUPPORT,Skarner,JUNGLE,69.23,26
Senna,SUPPORT,Skarner,JUNGLE,67.74,31
Pyke,SUPPORT,Skarner,JUNGLE,63.33,30
Renata Glasc,SUPPORT,Skarner,JUNGLE,62.5,8
Karma,SUPPORT,Skarner,JUNGLE,59.38,64
Nautilus,SUPPORT,Skarner,JUNGLE,58.33,60
Zilean,SUPPORT,Skarner,JUNGLE,57.14,14
Lux,SUPPORT,Skarner,JUNGLE,54.55,11
Janna,SUPPORT,Skarner,JUNGLE,54.35,46
Milio,SUPPORT,Skarner,JUNGLE,53.85,39
Braum,SUPPORT,Skarner,JUNGLE,53.75,80
Soraka,SUPPORT,Skarner,JUNGLE,52.0,25
Bard,SUPPORT,Skarner,JUNGLE,50.0,58
Leona,SUPPORT,Skarner,JUNGLE,50.0,18
Pantheon,SUPPORT,Skarner,JUNGLE,50.0,6
Rakan,SUPPORT,Skarner,JUNGLE,50.0,50
Taric,SUPPORT,Skarner,JUNGLE,50.0,16
Fiddlesticks,JUNGLE,Swain,MID,64.29,14
Briar,JUNGLE,Swain,MID,60.87,23
Zed,JUNGLE,Swain,MID,59.02,61
Evelynn,JUNGLE,Swain,MID,58.82,17
Zac,JUNGLE,Swain,MID,58.82,34
Kindred,JUNGLE,Swain,MID,58.33,36
Rek'Sai,JUNGLE,Swain,MID,57.89,57
Rengar,JUNGLE,Swain,MID,57.63,59
Kayn,JUNGLE,Swain,MID,57.58,33
Volibear,JUNGLE,Swain,MID,56.41,39
Qiyana,JUNGLE,Swain,MID,55.36,56
Kha'Zix,JUNGLE,Swain,MID,55.17,145
Diana,JUNGLE,Swain,MID,53.19,94
Bel'Veth,JUNGLE,Swain,MID,52.0,25
Dr. Mundo,JUNGLE,Swain,MID,51.61,31
Naafiri,JUNGLE,Swain,MID,51.52,33
Lee Sin,JUNGLE,Swain,MID,50.37,135
Shaco,JUNGLE,Swain,MID,50.0,38
Skarner,JUNGLE,Swain,MID,50.0,14
Wukong,JUNGLE,Swain,MID,50.0,26
Lux,SUPPORT,Sylas,JUNGLE,65.85,41
Zilean,SUPPORT,Sylas,JUNGLE,59.74,77
Bard,SUPPORT,Sylas,JUNGLE,57.23,311
Maokai,SUPPORT,Sylas,JUNGLE,54.29,35
Braum,SUPPORT,Sylas,JUNGLE,53.71,458
Morgana,SUPPORT,Sylas,JUNGLE,53.62,69
Sona,SUPPORT,Sylas,JUNGLE,53.2,203
Soraka,SUPPORT,Sylas,JUNGLE,52.86,140
Janna,SUPPORT,Sylas,JUNGLE,52.13,211
Alistar,SUPPORT,Sylas,JUNGLE,51.9,289
Senna,SUPPORT,Sylas,JUNGLE,51.52,132
Nami,SUPPORT,Sylas,JUNGLE,50.86,464
Elise,SUPPORT,Sylas,JUNGLE,50.0,60
Pantheon,SUPPORT,Sylas,JUNGLE,50.0,84
Rakan,SUPPORT,Sylas,JUNGLE,50.0,216
Taric,SUPPORT,Sylas,JUNGLE,50.0,80
Karthus,JUNGLE,Sylas,MID,63.75,80
Elise,JUNGLE,Sylas,MID,58.18,110
Kindred,JUNGLE,Sylas,MID,56.21,153
Talon,JUNGLE,Sylas,MID,54.19,382
Udyr,JUNGLE,Sylas,MID,53.95,76
Shaco,JUNGLE,Sylas,MID,53.81,197
Volibear,JUNGLE,Sylas,MID,53.59,181
Rengar,JUNGLE,Sylas,MID,53.33,315
Nunu & Willump,JUNGLE,Sylas,MID,52.6,154
Rek'Sai,JUNGLE,Sylas,MID,51.94,310
Dr. Mundo,JUNGLE,Sylas,MID,51.8,139
Qiyana,JUNGLE,Sylas,MID,51.63,337
Kayn,JUNGLE,Sylas,MID,51.11,135
Ivern,JUNGLE,Sylas,MID,50.91,110
Zac,JUNGLE,Sylas,MID,50.84,179
Naafiri,JUNGLE,Sylas,MID,50.69,144
Zyra,JUNGLE,Sylas,MID,50.57,87
Master Yi,JUNGLE,Sylas,MID,50.21,243
Nocturne,JUNGLE,Sylas,MID,50.0,120
Rek'Sai,JUNGLE,Syndra,MID,57.4,277
Briar,JUNGLE,Syndra,MID,56.7,97
Vi,JUNGLE,Syndra,MID,56.07,173
Ivern,JUNGLE,Syndra,MID,55.77,104
Bel'Veth,JUNGLE,Syndra,MID,54.7,117
Dr. Mundo,JUNGLE,Syndra,MID,54.11,207
Rengar,JUNGLE,Syndra,MID,52.65,340
Pantheon,JUNGLE,Syndra,MID,52.54,59
Sejuani,JUNGLE,Syndra,MID,52.54,59
Warwick,JUNGLE,Syndra,MID,52.54,59
Nunu & Willump,JUNGLE,Syndra,MID,52.32,151
Shaco,JUNGLE,Syndra,MID,51.89,185
Kayn,JUNGLE,Syndra,MID,51.82,137
Master Yi,JUNGLE,Syndra,MID,51.53,196
Ekko,JUNGLE,Syndra,MID,51.08,415
Kha'Zix,JUNGLE,Syndra,MID,50.8,687
Diana,JUNGLE,Syndra,MID,50.66,452
Jayce,JUNGLE,Syndra,MID,50.63,638
Lee Sin,JUNGLE,Syndra,MID,50.62,810
Nidalee,JUNGLE,Syndra,MID,50.41,123
Zyra,JUNGLE,Taliyah,MID,63.89,36
Zac,JUNGLE,Taliyah,MID,60.82,97
Malphite,JUNGLE,Taliyah,MID,60.53,76
Rengar,JUNGLE,Taliyah,MID,60.24,166
Evelynn,JUNGLE,Taliyah,MID,58.82,51
Nidalee,JUNGLE,Taliyah,MID,55.71,70
Talon,JUNGLE,Taliyah,MID,55.38,186
Jarvan IV,JUNGLE,Taliyah,MID,54.51,277
Xin Zhao,JUNGLE,Taliyah,MID,53.54,127
Nunu & Willump,JUNGLE,Taliyah,MID,53.33,90
Shaco,JUNGLE,Taliyah,MID,52.94,102
Kindred,JUNGLE,Taliyah,MID,52.33,86
Elise,JUNGLE,Taliyah,MID,52.24,67
Rek'Sai,JUNGLE,Taliyah,MID,51.96,179
Wukong,JUNGLE,Taliyah,MID,51.35,74
Jayce,JUNGLE,Taliyah,MID,51.18,422
Pantheon,JUNGLE,Taliyah,MID,51.06,94
Volibear,JUNGLE,Taliyah,MID,50.77,130
Diana,JUNGLE,Taliyah,MID,50.49,206
Master Yi,JUNGLE,Taliyah,MID,50.45,111
Lee Sin,JUNGLE,Taliyah,MID,50.39,516
Ekko,JUNGLE,Taliyah,MID,50.0,228
Naafiri,JUNGLE,Taliyah,MID,50.0,64
Udyr,JUNGLE,Taliyah,MID,50.0,46
Warwick,JUNGLE,Taliyah,MID,50.0,40
Taric,SUPPORT,Talon,JUNGLE,58.16,98
Elise,SUPPORT,Talon,JUNGLE,55.56,117
Senna,SUPPORT,Talon,JUNGLE,55.19,183
Soraka,SUPPORT,Talon,JUNGLE,55.16,223
Janna,SUPPORT,Talon,JUNGLE,54.1,366
Poppy,SUPPORT,Talon,JUNGLE,53.33,90
Nami,SUPPORT,Talon,JUNGLE,53.21,654
Yuumi,SUPPORT,Talon,JUNGLE,53.07,179
Blitzcrank,SUPPORT,Talon,JUNGLE,52.82,248
Lulu,SUPPORT,Talon,JUNGLE,52.17,552
Rakan,SUPPORT,Talon,JUNGLE,52.0,325
Braum,SUPPORT,Talon,JUNGLE,51.64,519
Sona,SUPPORT,Talon,JUNGLE,51.47,375
Nautilus,SUPPORT,Talon,JUNGLE,51.23,570
Leona,SUPPORT,Talon,JUNGLE,50.71,280
Thresh,SUPPORT,Talon,JUNGLE,50.63,474
Vel'Koz,SUPPORT,Talon,JUNGLE,50.55,91
Morgana,SUPPORT,Talon,JUNGLE,50.0,82
Bel'Veth,JUNGLE,Talon,MID,68.0,25
Karthus,JUNGLE,Talon,MID,64.71,187
Dr. Mundo,JUNGLE,Talon,MID,62.71,59
Evelynn,JUNGLE,Talon,MID,60.53,76
Qiyana,JUNGLE,Talon,MID,59.32,59
Kayn,JUNGLE,Talon,MID,59.26,27
Zyra,JUNGLE,Talon,MID,59.18,98
Nidalee,JUNGLE,Talon,MID,58.33,204
Nunu & Willump,JUNGLE,Talon,MID,57.69,78
Wukong,JUNGLE,Talon,MID,57.14,28
Kindred,JUNGLE,Talon,MID,56.67,30
Jarvan IV,JUNGLE,Talon,MID,55.56,81
Elise,JUNGLE,Talon,MID,55.15,136
Zac,JUNGLE,Talon,MID,54.9,102
Kha'Zix,JUNGLE,Talon,MID,54.78,115
Xin Zhao,JUNGLE,Talon,MID,54.55,33
Graves,JUNGLE,Talon,MID,54.17,48
Zed,JUNGLE,Talon,MID,53.19,47
Lee Sin,JUNGLE,Talon,MID,52.82,195
Sejuani,JUNGLE,Talon,MID,52.0,25
Udyr,JUNGLE,Talon,MID,51.85,27
Ivern,JUNGLE,Talon,MID,51.22,41
Lillia,JUNGLE,Talon,MID,51.06,94
Viego,JUNGLE,Talon,MID,50.68,219
Fiddlesticks,JUNGLE,Talon,MID,50.57,87
Rek'Sai,JUNGLE,Talon,MID,50.0,60
Elise,JUNGLE,Teemo,TOP,81.25,16
Nidalee,JUNGLE,Teemo,TOP,66.67,21
Nocturne,JUNGLE,Teemo,TOP,64.71,17
Rammus,JUNGLE,Teemo,TOP,63.64,11
Talon,JUNGLE,Teemo,TOP,62.35,85
Fiddlesticks,JUNGLE,Teemo,TOP,58.33,12
Sejuani,JUNGLE,Teemo,TOP,58.33,12
Ivern,JUNGLE,Teemo,TOP,57.89,38
Xin Zhao,JUNGLE,Teemo,TOP,57.14,28
Udyr,JUNGLE,Teemo,TOP,56.52,23
Master Yi,JUNGLE,Teemo,TOP,55.56,36
Jayce,JUNGLE,Teemo,TOP,55.21,96
Rek'Sai,JUNGLE,Teemo,TOP,55.0,40
Diana,JUNGLE,Teemo,TOP,54.44,90
Nunu & Willump,JUNGLE,Teemo,TOP,54.29,35
Lee Sin,JUNGLE,Teemo,TOP,53.61,166
Jarvan IV,JUNGLE,Teemo,TOP,51.76,85
Volibear,JUNGLE,Teemo,TOP,51.43,35
Bel'Veth,JUNGLE,Teemo,TOP,50.0,28
Dr. Mundo,JUNGLE,Teemo,TOP,50.0,32
Evelynn,JUNGLE,Teemo,TOP,50.0,16
Rengar,JUNGLE,Teemo,TOP,50.0,66
Wukong,JUNGLE,Teemo,TOP,50.0,24
Wukong,JUNGLE,Tristana,MID,70.0,10
Rammus,JUNGLE,Tristana,MID,66.67,9
Zac,JUNGLE,Tristana,MID,62.79,43
Xin Zhao,JUNGLE,Tristana,MID,61.54,13
Rengar,JUNGLE,Tristana,MID,59.09,22
Talon,JUNGLE,Tristana,MID,58.82,17
Jarvan IV,JUNGLE,Tristana,MID,58.7,46
Dr. Mundo,JUNGLE,Tristana,MID,57.89,19
Zyra,JUNGLE,Tristana,MID,57.69,26
Elise,JUNGLE,Tristana,MID,57.14,28
Shaco,JUNGLE,Tristana,MID,53.57,28
Lillia,JUNGLE,Tristana,MID,52.94,17
Diana,JUNGLE,Tristana,MID,52.21,113
Nunu & Willump,JUNGLE,Tristana,MID,52.08,48
Evelynn,JUNGLE,Tristana,MID,51.35,37
Nocturne,JUNGLE,Tristana,MID,50.0,8
Qiyana,JUNGLE,Tristana,MID,50.0,16
Morgana,SUPPORT,Trundle,JUNGLE,75.0,8
Leona,SUPPORT,Trundle,JUNGLE,61.9,21
Sona,SUPPORT,Trundle,JUNGLE,58.97,39
Braum,SUPPORT,Trundle,JUNGLE,58.06,31
Thresh,SUPPORT,Trundle,JUNGLE,56.52,46
Soraka,SUPPORT,Trundle,JUNGLE,54.55,11
Pyke,SUPPORT,Trundle,JUNGLE,53.85,26
Milio,SUPPORT,Trundle,JUNGLE,52.63,19
Pantheon,SUPPORT,Trundle,JUNGLE,50.0,4
Karthus,JUNGLE,Tryndamere,TOP,74.55,55
Fiddlesticks,JUNGLE,Tryndamere,TOP,63.64,33
Amumu,JUNGLE,Tryndamere,TOP,62.5,16
Volibear,JUNGLE,Tryndamere,TOP,62.5,48
Graves,JUNGLE,Tryndamere,TOP,61.02,59
Rengar,JUNGLE,Tryndamere,TOP,58.49,53
Sylas,JUNGLE,Tryndamere,TOP,56.96,79
Ivern,JUNGLE,Tryndamere,TOP,55.88,34
Diana,JUNGLE,Tryndamere,TOP,55.09,167
Elise,JUNGLE,Tryndamere,TOP,54.55,33
Nocturne,JUNGLE,Tryndamere,TOP,54.29,35
Zyra,JUNGLE,Tryndamere,TOP,53.57,28
Pantheon,JUNGLE,Tryndamere,TOP,53.33,15
Zed,JUNGLE,Tryndamere,TOP,52.0,75
Malphite,JUNGLE,Tryndamere,TOP,51.85,27
Xin Zhao,JUNGLE,Tryndamere,TOP,51.52,33
Qiyana,JUNGLE,Tryndamere,TOP,50.65,77
Lillia,JUNGLE,Tryndamere,TOP,50.0,26
Talon,JUNGLE,Tryndamere,TOP,50.0,68
Vi,JUNGLE,Tryndamere,TOP,50.0,32
Udyr,JUNGLE,Twisted Fate,MID,57.89,57
Naafiri,JUNGLE,Twisted Fate,MID,57.45,94
Pantheon,JUNGLE,Twisted Fate,MID,57.41,54
Rek'Sai,JUNGLE,Twisted Fate,MID,56.89,225
Kindred,JUNGLE,Twisted Fate,MID,56.72,134
Nocturne,JUNGLE,Twisted Fate,MID,56.31,103
Master Yi,JUNGLE,Twisted Fate,MID,55.72,201
Briar,JUNGLE,Twisted Fate,MID,55.36,56
Lee Sin,JUNGLE,Twisted Fate,MID,55.26,941
Jarvan IV,JUNGLE,Twisted Fate,MID,54.88,328
Shaco,JUNGLE,Twisted Fate,MID,54.88,164
Elise,JUNGLE,Twisted Fate,MID,54.76,84
Qiyana,JUNGLE,Twisted Fate,MID,54.52,310
Kayn,JUNGLE,Twisted Fate,MID,54.37,103
Nidalee,JUNGLE,Twisted Fate,MID,54.21,190
Zyra,JUNGLE,Twisted Fate,MID,53.85,52
Bel'Veth,JUNGLE,Twisted Fate,MID,53.06,98
Rengar,JUNGLE,Twisted Fate,MID,53.03,198
Ekko,JUNGLE,Twisted Fate,MID,52.92,325
Jayce,JUNGLE,Twisted Fate,MID,52.1,643
Karthus,JUNGLE,Twisted Fate,MID,52.05,73
Lillia,JUNGLE,Twisted Fate,MID,52.0,50
Talon,JUNGLE,Twisted Fate,MID,51.9,289
Kha'Zix,JUNGLE,Twisted Fate,MID,51.66,511
Evelynn,JUNGLE,Twisted Fate,MID,51.04,96
Zac,JUNGLE,Twisted Fate,MID,50.76,132
Ivern,JUNGLE,Twisted Fate,MID,50.75,67
Pantheon,SUPPORT,Udyr,JUNGLE,63.16,19
Rell,SUPPORT,Udyr,JUNGLE,62.75,51
Taric,SUPPORT,Udyr,JUNGLE,58.82,17
Sona,SUPPORT,Udyr,JUNGLE,57.34,143
Zilean,SUPPORT,Udyr,JUNGLE,55.81,43
Soraka,SUPPORT,Udyr,JUNGLE,53.85,65
Vel'Koz,SUPPORT,Udyr,JUNGLE,53.85,13
Pyke,SUPPORT,Udyr,JUNGLE,53.49,86
Nami,SUPPORT,Udyr,JUNGLE,53.14,207
Renata Glasc,SUPPORT,Udyr,JUNGLE,52.94,17
Blitzcrank,SUPPORT,Udyr,JUNGLE,52.73,55
Janna,SUPPORT,Udyr,JUNGLE,52.08,96
Thresh,SUPPORT,Udyr,JUNGLE,52.03,123
Karma,SUPPORT,Udyr,JUNGLE,51.83,164
Braum,SUPPORT,Udyr,JUNGLE,50.44,113
Elise,SUPPORT,Udyr,JUNGLE,50.0,12
Vi,JUNGLE,Urgot,TOP,65.52,58
Lee Sin,JUNGLE,Urgot,TOP,59.2,299
Rek'Sai,JUNGLE,Urgot,TOP,58.72,109
Shaco,JUNGLE,Urgot,TOP,57.69,78
Karthus,JUNGLE,Urgot,TOP,57.58,66
Nidalee,JUNGLE,Urgot,TOP,57.14,77
Zac,JUNGLE,Urgot,TOP,56.55,145
Master Yi,JUNGLE,Urgot,TOP,56.18,89
Qiyana,JUNGLE,Urgot,TOP,56.1,123
Dr. Mundo,JUNGLE,Urgot,TOP,55.41,74
Talon,JUNGLE,Urgot,TOP,54.7,117
Ekko,JUNGLE,Urgot,TOP,54.22,249
Fiddlesticks,JUNGLE,Urgot,TOP,54.1,61
Evelynn,JUNGLE,Urgot,TOP,53.52,71
Kayn,JUNGLE,Urgot,TOP,52.94,51
Rammus,JUNGLE,Urgot,TOP,52.94,34
Zyra,JUNGLE,Urgot,TOP,52.94,51
Bel'Veth,JUNGLE,Urgot,TOP,52.38,42
Graves,JUNGLE,Urgot,TOP,51.85,108
Nocturne,JUNGLE,Urgot,TOP,51.35,37
Jayce,JUNGLE,Urgot,TOP,51.16,215
Viego,JUNGLE,Urgot,TOP,51.16,346
Rengar,JUNGLE,Urgot,TOP,50.86,116
Ivern,JUNGLE,Urgot,TOP,50.85,59
Volibear,JUNGLE,Urgot,TOP,50.78,128
Udyr,JUNGLE,Urgot,TOP,50.65,77
Diana,JUNGLE,Urgot,TOP,50.64,312
Lillia,JUNGLE,Urgot,TOP,50.0,50
Karthus,JUNGLE,Veigar,MID,63.16,19
Zac,JUNGLE,Veigar,MID,61.54,65
Lillia,JUNGLE,Veigar,MID,60.0,30
Nidalee,JUNGLE,Veigar,MID,60.0,30
Ivern,JUNGLE,Veigar,MID,59.26,27
Jarvan IV,JUNGLE,Veigar,MID,57.25,131
Zed,JUNGLE,Veigar,MID,54.64,97
Kindred,JUNGLE,Veigar,MID,54.0,50
Kha'Zix,JUNGLE,Veigar,MID,53.97,189
Shaco,JUNGLE,Veigar,MID,53.85,65
Nunu & Willump,JUNGLE,Veigar,MID,52.46,61
Volibear,JUNGLE,Veigar,MID,52.44,82
Fiddlesticks,JUNGLE,Veigar,MID,52.38,21
Lee Sin,JUNGLE,Veigar,MID,52.24,201
Rengar,JUNGLE,Veigar,MID,51.96,102
Evelynn,JUNGLE,Veigar,MID,51.85,27
Talon,JUNGLE,Veigar,MID,51.46,103
Graves,JUNGLE,Veigar,MID,50.68,73
Bel'Veth,JUNGLE,Veigar,MID,50.0,42
Briar,JUNGLE,Veigar,MID,50.0,24
Nocturne,JUNGLE,Veigar,MID,50.0,50
Bel'Veth,JUNGLE,Vel'Koz,MID,78.57,14
Elise,JUNGLE,Vel'Koz,MID,72.73,22
Rengar,JUNGLE,Vel'Koz,MID,71.64,67
Fiddlesticks,JUNGLE,Vel'Koz,MID,71.43,14
Xin Zhao,JUNGLE,Vel'Koz,MID,69.23,26
Zac,JUNGLE,Vel'Koz,MID,64.0,25
Skarner,JUNGLE,Vel'Koz,MID,63.64,11
Nidalee,JUNGLE,Vel'Koz,MID,61.54,26
Qiyana,JUNGLE,Vel'Koz,MID,61.54,52
Kindred,JUNGLE,Vel'Koz,MID,59.26,27
Wukong,JUNGLE,Vel'Koz,MID,59.26,27
Jarvan IV,JUNGLE,Vel'Koz,MID,59.09,88
Nocturne,JUNGLE,Vel'Koz,MID,59.09,22
Kha'Zix,JUNGLE,Vel'Koz,MID,58.18,110
Dr. Mundo,JUNGLE,Vel'Koz,MID,58.14,43
Malphite,JUNGLE,Vel'Koz,MID,57.14,14
Volibear,JUNGLE,Vel'Koz,MID,57.14,42
Graves,JUNGLE,Vel'Koz,MID,56.41,39
Ivern,JUNGLE,Vel'Koz,MID,56.25,16
Master Yi,JUNGLE,Vel'Koz,MID,55.56,36
Evelynn,JUNGLE,Vel'Koz,MID,54.55,22
Viego,JUNGLE,Vel'Koz,MID,52.85,193
Vi,JUNGLE,Vel'Koz,MID,52.0,25
Ekko,JUNGLE,Vel'Koz,MID,50.85,59
Talon,JUNGLE,Vel'Koz,MID,50.77,65
Karthus,JUNGLE,Vel'Koz,MID,50.0,10
Lee Sin,JUNGLE,Vel'Koz,MID,50.0,76
Warwick,JUNGLE,Vel'Koz,MID,50.0,12
Naafiri,JUNGLE,Vex,MID,68.29,41
Ivern,JUNGLE,Vex,MID,66.67,18
Zac,JUNGLE,Vex,MID,63.16,38
Elise,JUNGLE,Vex,MID,60.87,23
Evelynn,JUNGLE,Vex,MID,60.71,28
Briar,JUNGLE,Vex,MID,60.61,33
Dr. Mundo,JUNGLE,Vex,MID,60.53,38
Shaco,JUNGLE,Vex,MID,60.38,53
Master Yi,JUNGLE,Vex,MID,59.02,61
Zed,JUNGLE,Vex,MID,57.14,98
Lee Sin,JUNGLE,Vex,MID,56.62,272
Ekko,JUNGLE,Vex,MID,55.83,120
Graves,JUNGLE,Vex,MID,55.41,74
Warwick,JUNGLE,Vex,MID,55.0,20
Kha'Zix,JUNGLE,Vex,MID,54.88,164
Xin Zhao,JUNGLE,Vex,MID,54.17,48
Jarvan IV,JUNGLE,Vex,MID,54.14,133
Qiyana,JUNGLE,Vex,MID,53.13,96
Rek'Sai,JUNGLE,Vex,MID,52.94,68
Rengar,JUNGLE,Vex,MID,52.7,74
Diana,JUNGLE,Vex,MID,51.97,127
Sylas,JUNGLE,Vex,MID,51.92,52
Wukong,JUNGLE,Vex,MID,51.61,31
Nunu & Willump,JUNGLE,Vex,MID,51.28,39
Viego,JUNGLE,Vex,MID,51.04,335
Kayn,JUNGLE,Vex,MID,50.0,50
Kindred,JUNGLE,Vex,MID,50.0,38
Volibear,JUNGLE,Vex,MID,50.0,64
Seraphine,SUPPORT,Vi,JUNGLE,60.0,75
Taric,SUPPORT,Vi,JUNGLE,57.58,66
Alistar,SUPPORT,Vi,JUNGLE,56.02,191
Janna,SUPPORT,Vi,JUNGLE,54.81,104
Poppy,SUPPORT,Vi,JUNGLE,54.69,64
Elise,SUPPORT,Vi,JUNGLE,53.85,52
Rakan,SUPPORT,Vi,JUNGLE,53.36,238
Rell,SUPPORT,Vi,JUNGLE,52.5,120
Lux,SUPPORT,Vi,JUNGLE,51.16,43
Zilean,SUPPORT,Viego,JUNGLE,54.69,373
Taric,SUPPORT,Viego,JUNGLE,52.15,303
Renata Glasc,SUPPORT,Viego,JUNGLE,51.98,202
Elise,SUPPORT,Viego,JUNGLE,51.12,313
Braum,SUPPORT,Viego,JUNGLE,50.82,1944
Neeko,SUPPORT,Viego,JUNGLE,50.36,689
Leona,SUPPORT,Viego,JUNGLE,50.27,1112
Rammus,JUNGLE,Viktor,MID,67.31,52
Ivern,JUNGLE,Viktor,MID,63.04,92
Rek'Sai,JUNGLE,Viktor,MID,58.69,213
Sylas,JUNGLE,Viktor,MID,58.65,133
Talon,JUNGLE,Viktor,MID,56.44,264
Nidalee,JUNGLE,Viktor,MID,53.24,139
Rengar,JUNGLE,Viktor,MID,53.09,243
